actual_label,predicted_label,reconstruction_error,flagged_as_anomaly
normal,normal,0.002865069,0
neptune,neptune,0.54034495,1
neptune,neptune,0.5031441,1
normal,normal,0.00044207176,0
neptune,neptune,0.5150755,1
normal,normal,0.0063477126,0
normal,normal,0.0233741,0
normal,neptune,0.09611259,1
normal,normal,0.013602583,0
normal,normal,0.0010709602,0
neptune,neptune,0.65695477,1
neptune,neptune,0.74588776,1
normal,warezclient,0.09056299,1
normal,normal,0.017843919,0
normal,ipsweep,0.07393038,1
normal,normal,0.006468276,0
neptune,neptune,0.58921653,1
normal,normal,0.0024228268,0
normal,normal,0.035864763,0
teardrop,teardrop,3.7451465,1
nmap,nmap,0.5750559,1
normal,normal,0.057191603,0
normal,ipsweep,0.12072635,1
normal,normal,0.013646827,0
neptune,neptune,0.53670394,1
smurf,smurf,0.16723782,1
neptune,neptune,0.4658939,1
neptune,neptune,0.4372773,1
back,normal,0.047511324,0
normal,normal,0.006294183,0
neptune,neptune,0.7274158,1
neptune,neptune,0.551139,1
satan,satan,0.41312537,1
normal,warezclient,0.079191424,1
neptune,neptune,0.6524841,1
neptune,neptune,0.7469817,1
back,back,0.06700137,1
normal,normal,0.023920193,0
normal,satan,0.09121687,1
normal,normal,0.0018537495,0
satan,satan,1.4856268,1
normal,normal,0.0010412807,0
normal,normal,0.01939091,0
nmap,normal,0.0077556474,0
warezclient,warezclient,0.47969747,1
portsweep,portsweep,0.34052178,1
neptune,neptune,0.36467597,1
normal,normal,0.00078453735,0
normal,normal,0.0005922789,0
normal,normal,0.013931933,0
normal,normal,0.0010537953,0
normal,normal,0.002687556,0
normal,normal,0.0012126514,0
normal,normal,0.0005921875,0
normal,normal,0.0070523424,0
neptune,neptune,0.33079636,1
neptune,neptune,0.5946488,1
satan,satan,1.5559753,1
neptune,neptune,0.58874923,1
normal,normal,0.0010688532,0
satan,satan,1.4805574,1
normal,normal,0.0019086497,0
normal,normal,0.008178602,0
smurf,smurf,0.06873164,1
normal,ipsweep,0.06942511,1
neptune,neptune,0.59052086,1
normal,ipsweep,0.14862409,1
normal,normal,0.0016459313,0
normal,normal,0.0022285783,0
normal,normal,0.0016525876,0
satan,satan,0.0659288,1
normal,normal,0.03649376,0
normal,normal,0.0026479207,0
normal,normal,0.0027731739,0
normal,satan,0.0901975,1
neptune,neptune,0.5064018,1
normal,normal,0.059916608,0
neptune,neptune,0.42537287,1
normal,normal,0.0011935781,0
neptune,neptune,0.6386634,1
normal,normal,0.027913474,0
portsweep,portsweep,1.0998367,1
normal,normal,0.026650969,0
normal,normal,0.0013003495,0
normal,normal,0.0068644183,0
neptune,neptune,0.5799569,1
normal,normal,0.0011022659,0
neptune,neptune,0.5798872,1
neptune,neptune,0.57518107,1
normal,normal,0.0011777558,0
normal,normal,0.008006608,0
neptune,neptune,0.6558969,1
normal,normal,0.012805233,0
normal,normal,0.0017089755,0
neptune,neptune,0.40993896,1
normal,smurf,0.09748432,1
neptune,neptune,0.51756865,1
normal,normal,0.0037821056,0
normal,spy,1.1453454,1
neptune,neptune,0.5425958,1
normal,normal,0.044930954,0
ipsweep,ipsweep,0.27394286,1
normal,normal,0.008509315,0
normal,normal,0.0007273652,0
normal,normal,0.0055901436,0
normal,smurf,0.07354462,1
normal,normal,0.0011114549,0
normal,normal,0.00043411425,0
normal,normal,0.0009802877,0
neptune,neptune,0.72201806,1
normal,warezclient,0.20892838,1
normal,normal,0.0062030647,0
normal,normal,0.00085608475,0
normal,normal,0.0011234233,0
normal,normal,0.0020322062,0
ipsweep,ipsweep,0.5233297,1
warezclient,warezclient,0.17022987,1
normal,normal,0.05819141,0
neptune,neptune,0.59944767,1
neptune,neptune,0.64854985,1
warezclient,warezclient,0.17406666,1
neptune,neptune,0.52573466,1
normal,normal,0.007662889,0
neptune,neptune,0.2889154,1
normal,normal,0.004055912,0
neptune,neptune,0.6055787,1
normal,normal,0.009031216,0
neptune,neptune,0.67763734,1
normal,normal,0.024447074,0
normal,normal,0.0008492937,0
neptune,neptune,0.6107128,1
satan,satan,0.06577585,1
normal,normal,0.00480355,0
normal,normal,0.006358966,0
satan,satan,1.3631331,1
normal,satan,0.29403,1
normal,normal,0.002863671,0
normal,normal,0.024151048,0
normal,normal,0.0071106288,0
satan,satan,0.5391814,1
normal,guess_passwd,0.3058702,1
neptune,neptune,0.5965225,1
normal,normal,0.0065154727,0
smurf,smurf,0.3081382,1
neptune,neptune,0.5970632,1
neptune,neptune,0.5722555,1
normal,normal,0.0006315859,0
ipsweep,ipsweep,0.30410975,1
normal,normal,0.008491712,0
neptune,neptune,0.5907849,1
neptune,neptune,0.5952239,1
normal,normal,0.0012029365,0
normal,normal,0.0025316474,0
normal,normal,0.008450855,0
ipsweep,ipsweep,0.29386878,1
normal,normal,0.0004606571,0
normal,normal,0.015981577,0
normal,normal,0.03858441,0
normal,normal,0.012568728,0
teardrop,teardrop,3.7134616,1
normal,normal,0.003438122,0
neptune,neptune,0.34573343,1
neptune,neptune,0.46108738,1
normal,normal,0.040073536,0
neptune,neptune,0.56801856,1
ipsweep,normal,0.02336843,0
normal,normal,0.0065301736,0
normal,normal,0.008937439,0
neptune,neptune,0.65921575,1
neptune,neptune,0.6761646,1
neptune,neptune,0.48574156,1
normal,normal,0.007564859,0
normal,normal,0.00046883745,0
neptune,neptune,0.34790385,1
neptune,neptune,0.5794889,1
normal,normal,0.0022462413,0
normal,normal,0.0011252408,0
normal,normal,0.018165004,0
normal,ipsweep,0.14447445,1
normal,normal,0.0061525903,0
ipsweep,ipsweep,0.4568901,1
neptune,neptune,0.51441926,1
neptune,neptune,0.7075414,1
normal,normal,0.039068867,0
portsweep,portsweep,0.72886163,1
normal,normal,0.0061816904,0
back,normal,0.058966883,0
normal,normal,0.0051281764,0
normal,normal,0.014105872,0
normal,normal,0.00046166612,0
normal,normal,0.023372082,0
normal,normal,0.0010688555,0
normal,normal,0.0023462363,0
neptune,neptune,0.5446685,1
normal,normal,0.007879349,0
neptune,neptune,0.58952314,1
normal,normal,0.0054334016,0
normal,normal,0.0010173378,0
back,normal,0.028861027,0
normal,normal,0.0011231474,0
normal,warezclient,0.18988982,1
ipsweep,ipsweep,0.27803078,1
normal,normal,0.0048668496,0
normal,normal,0.0010478884,0
normal,normal,0.005199075,0
back,back,0.10093874,1
neptune,neptune,0.34788567,1
neptune,neptune,0.33909443,1
ipsweep,ipsweep,0.31044826,1
neptune,neptune,0.5405698,1
normal,normal,0.012029462,0
normal,normal,0.0013546807,0
normal,warezclient,0.09867907,1
normal,neptune,0.63981956,1
neptune,neptune,0.67130876,1
neptune,neptune,0.52715105,1
normal,normal,0.0047138287,0
neptune,neptune,0.65069634,1
neptune,neptune,0.64237344,1
neptune,neptune,0.7224315,1
normal,normal,0.0067383363,0
normal,normal,0.0014426392,0
normal,normal,0.0013873655,0
ipsweep,ipsweep,0.17059149,1
normal,normal,0.00070107676,0
satan,satan,0.07029189,1
normal,normal,0.022517717,0
teardrop,teardrop,3.7032835,1
satan,satan,0.2869705,1
neptune,neptune,0.34637785,1
normal,normal,0.0060491795,0
normal,normal,0.040744305,0
normal,warezclient,0.23577286,1
ipsweep,ipsweep,0.33270422,1
neptune,neptune,0.47233972,1
normal,normal,0.0006615261,0
smurf,normal,0.043390498,0
normal,normal,0.0069661275,0
normal,normal,0.0021506683,0
normal,normal,0.04729439,0
neptune,neptune,0.7393458,1
normal,warezclient,0.18554084,1
normal,warezclient,0.101626284,1
portsweep,portsweep,0.1413832,1
normal,phf,0.09113328,1
neptune,neptune,0.5961836,1
warezclient,normal,0.032781377,0
satan,satan,0.18752415,1
neptune,neptune,0.5674648,1
normal,normal,0.0020971901,0
normal,ipsweep,0.06400228,1
normal,normal,0.011090241,0
normal,warezclient,0.092373565,1
portsweep,portsweep,0.44093594,1
normal,normal,0.002030675,0
neptune,neptune,0.46344495,1
normal,normal,0.0012372925,0
neptune,neptune,0.56180525,1
normal,normal,0.0035401382,0
normal,normal,0.018152874,0
normal,normal,0.009058023,0
normal,normal,0.0024286218,0
normal,normal,0.0061676293,0
normal,normal,0.0014342547,0
neptune,neptune,0.57876635,1
neptune,neptune,0.5285889,1
neptune,neptune,0.463067,1
normal,normal,0.0012805584,0
normal,normal,0.0047225244,0
neptune,neptune,0.6667967,1
neptune,neptune,0.5756077,1
normal,normal,0.005600821,0
neptune,neptune,0.6078011,1
neptune,neptune,0.5728791,1
nmap,nmap,0.14167778,1
neptune,neptune,0.68332756,1
neptune,neptune,0.5492467,1
normal,normal,0.0025950002,0
normal,normal,0.0005369026,0
neptune,neptune,0.6412962,1
normal,normal,0.018050695,0
neptune,neptune,0.59595454,1
neptune,neptune,0.6815991,1
normal,warezclient,0.07247878,1
normal,smurf,0.08644459,1
normal,normal,0.0021135304,0
normal,normal,0.006834804,0
portsweep,portsweep,0.19821922,1
normal,normal,0.0009282497,0
neptune,neptune,0.578767,1
normal,normal,0.011233446,0
normal,normal,0.017198896,0
neptune,neptune,0.51488817,1
neptune,neptune,0.5525848,1
normal,normal,0.0008263519,0
normal,normal,0.0009471678,0
normal,normal,0.0010689227,0
normal,ftp_write,0.09433587,1
normal,ipsweep,0.06399674,1
normal,normal,0.0011221305,0
neptune,neptune,0.669931,1
neptune,neptune,0.5478606,1
neptune,neptune,0.52453333,1
normal,portsweep,0.0887066,1
normal,normal,0.020645317,0
normal,normal,0.0012343093,0
normal,normal,0.005929379,0
neptune,neptune,0.6640822,1
normal,normal,0.0005280742,0
normal,normal,0.018117823,0
satan,normal,0.041561663,0
neptune,neptune,0.7272452,1
normal,normal,0.006036931,0
normal,normal,0.051222187,0
nmap,nmap,0.15120062,1
neptune,neptune,0.7209391,1
neptune,neptune,0.45367894,1
neptune,neptune,0.65016156,1
neptune,neptune,0.35485405,1
normal,normal,0.002080613,0
ipsweep,ipsweep,0.29863033,1
normal,normal,0.00044248896,0
neptune,neptune,0.6220245,1
normal,normal,0.059009947,0
smurf,normal,0.028044894,0
normal,normal,0.01212309,0
normal,normal,0.0023450663,0
neptune,neptune,0.69436187,1
neptune,neptune,0.5840891,1
normal,normal,0.012341743,0
normal,normal,0.0026147105,0
back,normal,0.058309887,0
normal,normal,0.0031697818,0
neptune,neptune,0.60128284,1
normal,normal,0.0019276056,0
neptune,neptune,0.58704376,1
neptune,neptune,0.53398895,1
normal,normal,0.013193634,0
neptune,neptune,0.6659283,1
neptune,neptune,0.59606206,1
neptune,neptune,0.6522414,1
loadmodule,loadmodule,0.48186508,1
neptune,neptune,0.57375926,1
neptune,neptune,0.59080046,1
normal,normal,0.0013736234,0
normal,normal,0.00058935006,0
normal,normal,0.019507365,0
normal,smurf,0.06628486,1
normal,normal,0.0048227846,0
neptune,neptune,0.52553266,1
normal,normal,0.025103377,0
neptune,neptune,0.66949064,1
normal,normal,0.008760167,0
normal,warezclient,0.0946669,1
neptune,neptune,0.66102445,1
normal,normal,0.0005369656,0
normal,normal,0.0060805627,0
satan,satan,0.2741174,1
normal,normal,0.002819537,0
normal,normal,0.0046576867,0
normal,normal,0.00042842323,0
normal,normal,0.0069004847,0
normal,neptune,0.5147449,1
neptune,neptune,0.3796847,1
neptune,neptune,0.53543264,1
neptune,neptune,0.6723058,1
neptune,neptune,0.5949416,1
normal,normal,0.0007002838,0
normal,normal,0.01180436,0
normal,normal,0.028128391,0
normal,normal,0.008703328,0
normal,normal,0.01584794,0
normal,normal,0.006353279,0
neptune,neptune,0.593742,1
normal,normal,0.0019599237,0
neptune,neptune,0.73604536,1
normal,phf,0.063996054,1
normal,warezclient,0.093042314,1
normal,normal,0.00053698436,0
neptune,neptune,0.70303327,1
normal,normal,0.010559123,0
normal,normal,0.00075924135,0
normal,imap,0.06713285,1
back,back,0.06339504,1
smurf,smurf,0.30996326,1
normal,normal,0.0008376971,0
normal,normal,0.008255018,0
normal,normal,0.008702971,0
normal,normal,0.0034377952,0
normal,normal,0.004476846,0
normal,normal,0.015753318,0
normal,normal,0.00043780435,0
neptune,neptune,0.380899,1
normal,normal,0.0057499916,0
neptune,neptune,0.57132095,1
normal,normal,0.055648603,0
normal,normal,0.029356975,0
ipsweep,ipsweep,0.39199373,1
neptune,neptune,0.5917383,1
normal,normal,0.009514136,0
ipsweep,ipsweep,0.28973457,1
normal,normal,0.012782806,0
neptune,neptune,0.5930948,1
portsweep,portsweep,0.90820456,1
neptune,neptune,0.32244176,1
ipsweep,ipsweep,0.43745056,1
normal,normal,0.0061540618,0
normal,normal,0.0015271879,0
normal,normal,0.0009471671,0
neptune,neptune,0.7474955,1
normal,normal,0.0061209146,0
neptune,neptune,0.55492383,1
normal,normal,0.015584946,0
smurf,smurf,0.16336471,1
satan,satan,0.17927213,1
normal,normal,0.027512455,0
normal,normal,0.006194365,0
portsweep,portsweep,0.5002006,1
normal,normal,0.0030133526,0
neptune,neptune,0.609347,1
normal,normal,0.018816447,0
normal,normal,0.0153661715,0
neptune,neptune,0.52693063,1
normal,normal,0.0035686297,0
normal,normal,0.0044479617,0
neptune,neptune,0.601707,1
normal,normal,0.0014478889,0
normal,warezclient,0.08844111,1
normal,normal,0.0016312787,0
normal,normal,0.00053507823,0
normal,normal,0.0013898261,0
normal,normal,0.003806398,0
neptune,neptune,0.7063273,1
neptune,neptune,0.6080757,1
neptune,neptune,0.60418016,1
neptune,neptune,0.5768256,1
neptune,neptune,0.7437816,1
normal,normal,0.0011355057,0
portsweep,portsweep,0.42337006,1
ipsweep,ipsweep,0.3036979,1
normal,normal,0.011855802,0
neptune,neptune,0.64511824,1
normal,normal,0.010716079,0
normal,normal,0.006635245,0
neptune,neptune,0.6982647,1
neptune,neptune,0.74013644,1
neptune,neptune,0.74100035,1
neptune,neptune,0.655188,1
normal,normal,0.0005644016,0
satan,satan,1.3007346,1
normal,normal,0.0015176563,0
normal,normal,0.023143169,0
neptune,neptune,0.7257009,1
neptune,neptune,0.53299063,1
neptune,neptune,0.5946132,1
neptune,neptune,0.6018254,1
normal,normal,0.0019349018,0
normal,normal,0.00615248,0
normal,normal,0.0061817574,0
normal,normal,0.010662151,0
neptune,neptune,0.7029198,1
normal,normal,0.038999923,0
neptune,neptune,0.62272656,1
ipsweep,ipsweep,0.27952135,1
neptune,neptune,0.5744613,1
normal,rootkit,0.07882911,1
ipsweep,ipsweep,0.072095655,1
normal,normal,0.00097410684,0
normal,neptune,0.09184267,1
neptune,neptune,0.5953903,1
neptune,neptune,0.58452475,1
normal,normal,0.01372205,0
smurf,normal,0.056912743,0
neptune,neptune,0.63335955,1
neptune,neptune,0.5815547,1
normal,normal,0.009898199,0
ipsweep,ipsweep,0.2740929,1
neptune,neptune,0.6869675,1
neptune,neptune,0.59050125,1
neptune,neptune,0.6308429,1
normal,normal,0.048262343,0
normal,normal,0.01163062,0
satan,satan,1.5357536,1
normal,normal,0.009294263,0
neptune,neptune,0.29326925,1
ipsweep,ipsweep,0.29542926,1
normal,normal,0.00094746513,0
neptune,neptune,0.5225434,1
normal,normal,0.007784497,0
normal,normal,0.013204026,0
ipsweep,ipsweep,0.31078508,1
ipsweep,ipsweep,0.30500057,1
neptune,neptune,0.3270905,1
normal,normal,0.02884723,0
nmap,nmap,0.56462306,1
neptune,neptune,0.59344447,1
normal,normal,0.014302657,0
neptune,neptune,0.72708684,1
neptune,neptune,0.5411732,1
normal,normal,0.010241055,0
normal,normal,0.0016377381,0
normal,normal,0.010264114,0
normal,normal,0.0011602568,0
neptune,neptune,0.33961573,1
neptune,neptune,0.5735251,1
neptune,neptune,0.6596903,1
neptune,neptune,0.5998017,1
normal,normal,0.0009525096,0
neptune,neptune,0.6719248,1
normal,normal,0.038445953,0
normal,normal,0.0038702367,0
neptune,neptune,0.6556008,1
normal,normal,0.012360307,0
neptune,neptune,0.6756734,1
neptune,neptune,0.5692635,1
normal,normal,0.001109251,0
normal,normal,0.006570683,0
neptune,neptune,0.73802733,1
normal,normal,0.0063263597,0
neptune,neptune,0.3283162,1
satan,satan,0.48464394,1
neptune,neptune,0.6789489,1
portsweep,portsweep,0.84029955,1
normal,normal,0.006412996,0
nmap,nmap,0.13987872,1
normal,normal,0.014704331,0
satan,satan,0.8417006,1
neptune,neptune,0.33440718,1
normal,normal,0.017902771,0
normal,normal,0.0155587215,0
neptune,neptune,0.6470001,1
neptune,neptune,0.70526075,1
neptune,neptune,0.64535904,1
normal,rootkit,0.12232063,1
normal,normal,0.012263216,0
normal,neptune,0.13697772,1
portsweep,portsweep,0.32856715,1
neptune,neptune,0.5386173,1
normal,normal,0.003943477,0
normal,normal,0.03938125,0
normal,satan,0.14115243,1
portsweep,portsweep,1.2264109,1
normal,normal,0.0058013503,0
normal,normal,0.0016915841,0
neptune,neptune,0.4475707,1
neptune,neptune,0.5673048,1
normal,normal,0.0068549523,0
normal,satan,0.07770731,1
normal,normal,0.0016823711,0
normal,normal,0.0006429611,0
neptune,neptune,0.6237056,1
normal,normal,0.0016541341,0
neptune,neptune,0.584616,1
normal,normal,0.00087957253,0
neptune,neptune,0.60678643,1
normal,normal,0.0004470298,0
neptune,neptune,0.58167344,1
normal,normal,0.016149834,0
normal,normal,0.0066350377,0
neptune,neptune,0.51623833,1
ipsweep,ipsweep,0.3046514,1
normal,normal,0.0020576236,0
neptune,neptune,0.6490563,1
normal,satan,0.11315452,1
normal,normal,0.0022086252,0
satan,satan,1.5469782,1
normal,normal,0.011630628,0
normal,normal,0.002786976,0
neptune,neptune,0.6079364,1
neptune,neptune,0.6509285,1
neptune,neptune,0.60885155,1
normal,warezclient,0.06434562,1
normal,normal,0.023354502,0
normal,normal,0.0029493966,0
neptune,neptune,0.7010337,1
normal,normal,0.027111769,0
normal,nmap,0.074456744,1
normal,normal,0.0009271322,0
neptune,neptune,0.6788678,1
neptune,neptune,0.5881877,1
neptune,neptune,0.715728,1
neptune,neptune,0.46735543,1
portsweep,portsweep,0.73787695,1
neptune,neptune,0.34009248,1
normal,normal,0.00402368,0
normal,normal,0.045862835,0
normal,normal,0.0070104213,0
normal,normal,0.008377984,0
normal,normal,0.0007402428,0
normal,normal,0.036898885,0
normal,normal,0.035884574,0
normal,normal,0.00084146555,0
neptune,neptune,0.6794295,1
neptune,neptune,0.6482269,1
normal,normal,0.0015428794,0
neptune,neptune,0.66177654,1
normal,normal,0.00065929047,0
neptune,neptune,0.59732604,1
neptune,neptune,0.59753716,1
normal,normal,0.0008087693,0
neptune,neptune,0.5857513,1
normal,normal,0.034666993,0
normal,normal,0.0063733947,0
ipsweep,ipsweep,1.0999969,1
normal,normal,0.0010775139,0
warezclient,warezclient,0.17995165,1
ipsweep,ipsweep,0.31570837,1
normal,normal,0.008137236,0
normal,warezclient,0.07034907,1
normal,nmap,0.08905926,1
normal,normal,0.0008352574,0
nmap,nmap,0.15515387,1
normal,normal,0.0015054753,0
normal,normal,0.010561514,0
ipsweep,ipsweep,0.4445828,1
neptune,neptune,0.55306417,1
ipsweep,ipsweep,0.4293754,1
normal,normal,0.002921034,0
normal,normal,0.0131993545,0
normal,warezclient,0.08393619,1
normal,normal,0.0015796392,0
normal,normal,0.0063111377,0
neptune,neptune,0.60827994,1
normal,spy,0.4914991,1
neptune,neptune,0.6683979,1
neptune,neptune,0.74660134,1
normal,normal,0.0014142365,0
neptune,neptune,0.70850825,1
neptune,neptune,0.56807905,1
neptune,neptune,0.57670933,1
neptune,neptune,0.6392895,1
neptune,neptune,0.5864865,1
neptune,neptune,0.7120194,1
neptune,neptune,0.74350685,1
normal,normal,0.05323093,0
neptune,neptune,0.7089099,1
normal,normal,0.017547615,0
normal,normal,0.016012669,0
normal,normal,0.0030462125,0
neptune,neptune,0.57327914,1
neptune,neptune,0.5944937,1
normal,normal,0.0004636831,0
normal,normal,0.0020573302,0
normal,normal,0.010890665,0
normal,normal,0.04064111,0
normal,normal,0.004580191,0
neptune,neptune,0.52509964,1
normal,normal,0.0011957651,0
neptune,neptune,0.7147546,1
normal,normal,0.006961148,0
normal,normal,0.0010688535,0
normal,normal,0.011779174,0
normal,warezclient,0.075158335,1
normal,normal,0.0023872,0
normal,normal,0.055300206,0
neptune,neptune,0.32771528,1
portsweep,portsweep,1.588961,1
normal,normal,0.022405362,0
ipsweep,ipsweep,0.2704219,1
neptune,neptune,0.6925803,1
normal,warezclient,0.16997308,1
neptune,neptune,0.63206244,1
ipsweep,ipsweep,0.27700973,1
normal,normal,0.0064083594,0
portsweep,portsweep,0.14506692,1
satan,satan,0.08264568,1
normal,normal,0.00032866892,0
normal,normal,0.03160122,0
neptune,neptune,0.57024354,1
back,back,0.11570421,1
neptune,neptune,0.68371916,1
neptune,neptune,0.74304247,1
normal,normal,0.004883287,0
