actual_label,predicted_label,error,is_anomaly
normal,normal,0.0041879043,0
normal,normal,0.035792302,0
normal,normal,0.0037873778,0
neptune,neptun,0.6697192,1
normal,normal,0.0051554684,0
neptune,neptun,0.63247126,1
normal,normal,0.0009082008,0
normal,normal,0.042680174,0
normal,normal,0.039129212,0
portsweep,portsw,0.56839347,1
normal,normal,0.0014114775,0
neptune,neptun,0.31717342,1
neptune,neptun,0.6530323,1
normal,normal,0.0163122,0
normal,normal,0.0027727787,0
satan,satan,0.38311788,1
normal,normal,0.07896219,0
satan,satan,1.2621703,1
normal,normal,0.035866953,0
normal,normal,0.0076526366,0
normal,normal,0.0014666503,0
neptune,neptun,0.58728045,1
normal,normal,0.005022989,0
neptune,neptun,0.3082415,1
normal,normal,0.002671927,0
normal,satan,0.37617618,1
normal,normal,0.053393915,0
normal,normal,0.008754095,0
normal,normal,0.022254085,0
portsweep,portsw,0.78873086,1
normal,normal,0.0021313974,0
neptune,neptun,0.38173988,1
portsweep,portsw,1.5150164,1
normal,normal,0.015105748,0
neptune,neptun,0.73827344,1
normal,normal,0.00049760524,0
normal,normal,0.0018041097,0
normal,normal,0.00086690515,0
neptune,neptun,0.58618355,1
neptune,neptun,0.43200117,1
normal,normal,0.00085637084,0
neptune,neptun,0.6007617,1
neptune,neptun,0.5805919,1
neptune,neptun,0.3199573,1
neptune,neptun,0.6019034,1
normal,normal,0.0008376761,0
neptune,neptun,0.59162766,1
neptune,neptun,0.57991207,1
neptune,neptun,0.5955119,1
normal,snmpge,0.09586698,1
ipsweep,normal,0.06060744,0
neptune,neptun,0.32552943,1
neptune,neptun,0.73366016,1
normal,normal,0.05350787,0
normal,normal,0.0062923124,0
normal,normal,0.004755509,0
normal,normal,0.014694443,0
normal,normal,0.0011647962,0
satan,satan,1.1426483,1
neptune,neptun,0.6019797,1
normal,normal,0.0009825561,0
satan,satan,0.3464611,1
normal,normal,0.02476748,0
teardrop,teardr,4.0720434,1
normal,normal,0.0028663876,0
neptune,neptun,0.27536687,1
neptune,neptun,0.579645,1
normal,normal,0.0041394257,0
normal,ipswee,0.34757638,1
normal,normal,0.03475697,0
normal,normal,0.007940101,0
normal,normal,0.0058790953,0
neptune,neptun,0.61017627,1
teardrop,teardr,3.8086998,1
normal,normal,0.0027329728,0
normal,normal,0.05752002,0
normal,warezc,0.33012006,1
normal,normal,0.02024605,0
normal,proces,0.32449558,1
neptune,neptun,0.53877115,1
neptune,neptun,0.29038525,1
normal,normal,0.0015242269,0
neptune,neptun,0.5993283,1
ipsweep,ipswee,0.33143422,1
normal,normal,0.0068229483,0
neptune,neptun,0.6376357,1
neptune,neptun,0.5956022,1
normal,normal,0.00214139,0
normal,normal,0.002415751,0
neptune,neptun,0.67290133,1
normal,normal,0.020933082,0
normal,normal,0.04605646,0
satan,satan,0.4790024,1
neptune,neptun,0.340691,1
normal,satan,0.08497491,1
normal,normal,0.04331517,0
normal,normal,0.032883976,0
normal,normal,0.0094463555,0
neptune,neptun,0.5318662,1
teardrop,teardr,3.7105966,1
satan,satan,0.9771218,1
neptune,neptun,0.5822763,1
normal,normal,0.009801752,0
neptune,neptun,0.73735344,1
satan,normal,0.072587356,0
normal,normal,0.0046154633,0
normal,normal,0.013770484,0
neptune,neptun,0.663353,1
neptune,neptun,0.6664536,1
neptune,neptun,0.5896017,1
normal,normal,0.0075233015,0
normal,normal,0.012227664,0
neptune,neptun,0.5890848,1
normal,normal,0.001446596,0
normal,apache,0.10768303,1
normal,normal,0.007668285,0
normal,warezc,0.21271133,1
neptune,neptun,0.53907186,1
normal,normal,0.009886687,0
normal,normal,0.0026101589,0
normal,httptu,0.14233792,1
normal,satan,0.09456605,1
satan,satan,0.77512914,1
normal,normal,0.004183573,0
neptune,neptun,0.24702203,1
normal,normal,0.0017514937,0
normal,normal,0.012134759,0
normal,normal,0.008272592,0
portsweep,portsw,0.24109742,1
portsweep,portsw,0.9229239,1
normal,normal,0.0025834918,0
neptune,neptun,0.70009995,1
neptune,neptun,0.5460515,1
normal,normal,0.007832286,0
neptune,neptun,0.7206794,1
satan,satan,0.8212426,1
normal,normal,0.0021652842,0
normal,normal,0.06923208,0
neptune,neptun,0.5462045,1
normal,normal,0.0035650805,0
neptune,neptun,0.52639097,1
normal,normal,0.007632196,0
normal,normal,0.0025598574,0
normal,normal,0.042910695,0
neptune,neptun,0.7255138,1
normal,normal,0.0016141301,0
normal,normal,0.014160083,0
neptune,neptun,0.60060173,1
normal,normal,0.0043532415,0
normal,normal,0.0014756965,0
normal,normal,0.0008371971,0
normal,normal,0.0004714747,0
normal,normal,0.014267231,0
neptune,neptun,0.6722423,1
normal,normal,0.0070947125,0
normal,normal,0.009775822,0
neptune,neptun,0.5918794,1
neptune,neptun,0.58261526,1
normal,normal,0.0303045,0
normal,normal,0.039481927,0
normal,normal,0.0011388457,0
neptune,neptun,0.53051907,1
normal,normal,0.0029899296,0
neptune,neptun,0.32178554,1
normal,normal,0.0060170777,0
ipsweep,ipswee,0.10185887,1
neptune,neptun,0.7166689,1
normal,normal,0.0026086185,0
neptune,neptun,0.59099245,1
normal,normal,0.021460202,0
neptune,neptun,0.5895316,1
neptune,neptun,0.60648566,1
normal,normal,0.00315685,0
teardrop,teardr,3.7098935,1
portsweep,portsw,0.2946475,1
nmap,nmap,0.5481027,1
nmap,nmap,0.13218041,1
satan,satan,1.3072876,1
normal,normal,0.019447183,0
normal,normal,0.0020465746,0
neptune,neptun,0.59518987,1
normal,normal,0.006740576,0
normal,normal,0.0011056378,0
neptune,neptun,0.6823547,1
neptune,neptun,0.66577375,1
neptune,neptun,0.42978,1
normal,normal,0.0054204105,0
normal,normal,0.009139651,0
neptune,neptun,0.30962425,1
normal,normal,0.03753241,0
neptune,neptun,0.6910705,1
back,normal,0.047483988,0
normal,normal,0.036316317,0
normal,normal,0.003448618,0
normal,normal,0.025208035,0
smurf,smurf,0.2673315,1
neptune,neptun,0.5857466,1
normal,normal,0.00064367143,0
neptune,neptun,0.5948393,1
normal,normal,0.0035885274,0
warezclient,normal,0.05849123,0
neptune,neptun,0.5888104,1
normal,normal,0.00085405866,0
normal,normal,0.024583017,0
neptune,neptun,0.5345457,1
satan,satan,0.4500857,1
normal,normal,0.0073557096,0
neptune,neptun,0.5912002,1
normal,normal,0.00092388864,0
neptune,neptun,0.59945196,1
neptune,neptun,0.41999254,1
normal,normal,0.002784776,0
normal,normal,0.0019887649,0
neptune,neptun,0.6840488,1
normal,normal,0.0028499705,0
normal,normal,0.00039200927,0
teardrop,teardr,3.703825,1
neptune,neptun,0.71721333,1
normal,normal,0.044329554,0
normal,normal,0.0279204,0
nmap,nmap,0.13645487,1
normal,normal,0.0009817416,0
normal,normal,0.0008133746,0
neptune,neptun,0.580224,1
normal,normal,0.018256756,0
neptune,neptun,0.70427775,1
neptune,neptun,0.57953244,1
neptune,neptun,0.7338353,1
normal,normal,0.004721443,0
satan,normal,0.07516459,0
normal,normal,0.00074748317,0
normal,normal,0.0009012069,0
normal,normal,0.0011548292,0
satan,satan,1.3365659,1
normal,normal,0.0026685963,0
smurf,smurf,0.109679796,1
neptune,neptun,0.551359,1
normal,normal,0.005737366,0
normal,normal,0.010760852,0
ipsweep,ipswee,0.89087677,1
satan,normal,0.018782437,0
normal,normal,0.016839454,0
normal,normal,0.0031245016,0
normal,normal,0.0021720163,0
normal,normal,0.002728362,0
neptune,neptun,0.5997073,1
back,back,0.10918799,1
normal,normal,0.002042357,0
neptune,neptun,0.64884645,1
normal,normal,0.002045082,0
normal,normal,0.0009631944,0
normal,normal,0.0028814871,0
neptune,neptun,0.67904985,1
neptune,neptun,0.6848523,1
neptune,neptun,0.5489208,1
satan,satan,1.0908781,1
normal,normal,0.0035253477,0
normal,normal,0.007709394,0
normal,normal,0.015243716,0
neptune,neptun,0.48665786,1
normal,normal,0.011360145,0
normal,normal,0.030160477,0
neptune,neptun,0.5198326,1
neptune,neptun,0.6673792,1
smurf,smurf,0.24691251,1
back,normal,0.06983159,0
normal,nmap,0.12130288,1
normal,normal,0.010977879,0
normal,normal,0.0036627525,0
ipsweep,ipswee,0.3944287,1
neptune,neptun,0.5349258,1
normal,normal,0.021334715,0
neptune,neptun,0.6418054,1
normal,normal,0.022004884,0
normal,normal,0.034714427,0
neptune,neptun,0.44048953,1
neptune,neptun,0.41301873,1
satan,satan,1.3623947,1
neptune,neptun,0.51000696,1
normal,normal,0.0032929755,0
portsweep,portsw,0.30651322,1
neptune,neptun,0.59328985,1
neptune,neptun,0.6712534,1
neptune,neptun,0.7057335,1
neptune,neptun,0.70042294,1
normal,normal,0.000854042,0
normal,normal,0.0019789843,0
ipsweep,ipswee,0.2677224,1
normal,normal,0.000987722,0
normal,normal,0.025378725,0
normal,snmpge,0.12637705,1
ipsweep,ipswee,0.25028896,1
normal,normal,0.010420904,0
neptune,neptun,0.5484877,1
normal,normal,0.0028783497,0
normal,normal,0.0070668585,0
normal,normal,0.00092385226,0
normal,normal,0.0023157583,0
normal,normal,0.0030917,0
normal,normal,0.0032119341,0
normal,normal,0.0029373553,0
normal,normal,0.0020866364,0
satan,satan,1.2929238,1
normal,normal,0.068301134,0
neptune,neptun,0.3855212,1
neptune,neptun,0.6109072,1
normal,normal,0.012062105,0
neptune,neptun,0.53870314,1
smurf,smurf,0.2327075,1
normal,normal,0.003949015,0
ipsweep,ipswee,0.23034422,1
teardrop,teardr,3.708278,1
normal,normal,0.008766401,0
smurf,smurf,0.10462429,1
neptune,neptun,0.67282313,1
normal,normal,0.0009237422,0
normal,normal,0.0017375548,0
normal,normal,0.0067933113,0
back,normal,0.043881677,0
normal,normal,0.00083765545,0
neptune,neptun,0.6383095,1
normal,normal,0.014446524,0
neptune,neptun,0.5860152,1
neptune,neptun,0.6746459,1
normal,normal,0.004039949,0
normal,normal,0.0076458766,0
neptune,neptun,0.66537994,1
neptune,neptun,0.6491811,1
normal,normal,0.0106906,0
normal,normal,0.05461881,0
normal,normal,0.011366532,0
neptune,neptun,0.5310614,1
neptune,neptun,0.5811893,1
normal,normal,0.0012638562,0
normal,normal,0.03414731,0
normal,normal,0.009279667,0
normal,normal,0.00251353,0
normal,normal,0.009786728,0
satan,satan,1.5676678,1
normal,normal,0.0072309193,0
normal,normal,0.0014666478,0
normal,normal,0.0107625425,0
neptune,neptun,0.63944775,1
normal,normal,0.02469064,0
normal,normal,0.0022963658,0
neptune,neptun,0.4120434,1
ipsweep,ipswee,0.596766,1
normal,normal,0.0009614141,0
neptune,neptun,0.6476646,1
normal,normal,0.04068713,0
normal,mscan,0.114075445,1
normal,normal,0.0149034485,0
neptune,neptun,0.6571036,1
ipsweep,ipswee,0.9067686,1
normal,normal,0.008736618,0
neptune,neptun,0.5939735,1
neptune,neptun,0.5962985,1
normal,normal,0.00092385436,0
normal,normal,0.0014664835,0
neptune,neptun,0.66701436,1
neptune,neptun,0.5931656,1
normal,buffer,0.14154167,1
normal,normal,0.0021233105,0
neptune,neptun,0.3728827,1
normal,normal,0.034144238,0
normal,normal,0.001053541,0
normal,normal,0.009511736,0
normal,normal,0.0006185953,0
neptune,neptun,0.65260226,1
satan,satan,0.1662218,1
normal,normal,0.0024916935,0
normal,nmap,0.11962337,1
normal,normal,0.0024807558,0
neptune,neptun,0.64220315,1
teardrop,teardr,3.8100235,1
neptune,neptun,0.7113419,1
neptune,neptun,0.31520015,1
neptune,neptun,0.33356354,1
normal,normal,0.006381245,0
normal,normal,0.0027055119,0
normal,normal,0.007594717,0
normal,normal,0.019481156,0
neptune,neptun,0.60440224,1
neptune,neptun,0.67353356,1
normal,normal,0.002230747,0
normal,normal,0.008942485,0
neptune,neptun,0.698873,1
neptune,neptun,0.6752499,1
normal,normal,0.0038170705,0
normal,warezc,1.2002723,1
neptune,neptun,0.6946782,1
normal,normal,0.026784608,0
nmap,nmap,0.13640834,1
normal,normal,0.0028872357,0
neptune,neptun,0.7066035,1
neptune,neptun,0.5665995,1
smurf,smurf,0.2760702,1
normal,normal,0.009736142,0
normal,normal,0.0026450665,0
normal,normal,0.0014679963,0
neptune,neptun,0.5871832,1
neptune,neptun,0.58726513,1
normal,normal,0.0049031447,0
neptune,neptun,0.31819907,1
normal,normal,0.010141321,0
neptune,neptun,0.69889915,1
satan,normal,0.047117427,0
normal,normal,0.0008553837,0
nmap,nmap,0.14576758,1
normal,normal,0.0025611992,0
normal,normal,0.001832046,0
neptune,neptun,0.63105804,1
neptune,neptun,0.59215283,1
nmap,nmap,0.16226056,1
normal,normal,0.0052408786,0
satan,satan,0.19507937,1
normal,normal,0.0039851377,0
neptune,neptun,0.70975375,1
normal,normal,0.0021912935,0
neptune,neptun,0.67508346,1
normal,normal,0.0012324625,0
normal,normal,0.01835453,0
satan,satan,0.48354825,1
neptune,neptun,0.27386102,1
smurf,smurf,0.19081086,1
normal,normal,0.0045553707,0
normal,normal,0.0012172027,0
normal,normal,0.0005499744,0
normal,normal,0.024273984,0
neptune,neptun,0.7210616,1
neptune,neptun,0.6964055,1
neptune,neptun,0.6689117,1
neptune,neptun,0.69049007,1
normal,normal,0.026001476,0
normal,normal,0.0017511859,0
normal,normal,0.011347022,0
neptune,neptun,0.5859307,1
normal,normal,0.0031524568,0
normal,normal,0.07039797,0
nmap,nmap,0.12924373,1
normal,normal,0.0040174685,0
normal,normal,0.0073684305,0
warezclient,warezc,0.13701238,1
satan,satan,0.20780692,1
neptune,neptun,0.73663175,1
normal,normal,0.0060601337,0
satan,satan,0.3882447,1
portsweep,portsw,0.5380205,1
smurf,smurf,0.33301857,1
neptune,neptun,0.5788099,1
neptune,neptun,0.3800362,1
normal,normal,0.0023363791,0
normal,normal,0.039281096,0
satan,satan,0.22041667,1
normal,normal,0.045949217,0
normal,normal,0.002296282,0
nmap,nmap,0.5594881,1
neptune,neptun,0.7008249,1
normal,normal,0.0012841492,0
normal,normal,0.0062423027,0
normal,normal,0.0034661074,0
neptune,neptun,0.5948823,1
normal,normal,0.0027870638,0
satan,satan,0.3171728,1
neptune,neptun,0.69416267,1
smurf,normal,0.0447248,0
neptune,neptun,0.6015127,1
normal,normal,0.001139541,0
neptune,neptun,0.3283578,1
normal,neptun,0.28376517,1
normal,normal,0.0021215486,0
ipsweep,ipswee,0.24154802,1
neptune,neptun,0.39501795,1
normal,normal,0.06587746,0
normal,normal,0.052923787,0
normal,normal,0.0023969302,0
neptune,neptun,0.7186872,1
normal,normal,0.0014673981,0
neptune,neptun,0.3292865,1
neptune,neptun,0.6432528,1
normal,normal,0.0046747895,0
warezclient,warezc,0.47542778,1
neptune,neptun,0.7225338,1
normal,normal,0.0013007371,0
neptune,neptun,0.42539632,1
normal,normal,0.020063046,0
normal,normal,0.002770467,0
normal,normal,0.010246628,0
smurf,smurf,0.25345,1
normal,normal,0.0089341225,0
normal,normal,0.053943615,0
normal,normal,0.0007723508,0
neptune,neptun,0.33029613,1
neptune,neptun,0.4288675,1
neptune,neptun,0.7417562,1
normal,normal,0.005477695,0
normal,warezc,0.09644779,1
neptune,neptun,0.71473265,1
neptune,neptun,0.3181793,1
normal,apache,0.15124,1
neptune,neptun,0.6701234,1
teardrop,teardr,3.8294506,1
normal,normal,0.016737182,0
normal,normal,0.002621662,0
normal,normal,0.0024598783,0
neptune,neptun,0.5862859,1
neptune,neptun,0.69292104,1
normal,normal,0.025404936,0
normal,normal,0.043328684,0
normal,normal,0.0068505965,0
smurf,smurf,0.09225199,1
normal,normal,0.0087879235,0
normal,normal,0.013978273,0
pod,pod,0.41758546,1
normal,normal,0.057197507,0
neptune,neptun,0.72739345,1
neptune,neptun,0.5883129,1
normal,normal,0.0041687223,0
normal,normal,0.018736415,0
neptune,neptun,0.53925997,1
neptune,neptun,0.6058798,1
normal,normal,0.0022063183,0
normal,normal,0.00501606,0
neptune,neptun,0.3234378,1
normal,normal,0.0010848537,0
normal,normal,0.042930305,0
normal,normal,0.0021000595,0
neptune,neptun,0.5179138,1
normal,normal,0.0016384912,0
neptune,neptun,0.5834143,1
normal,normal,0.0006361391,0
normal,normal,0.0090733385,0
normal,normal,0.0024039005,0
normal,normal,0.0025560432,0
normal,normal,0.004532843,0
normal,normal,0.0380026,0
neptune,neptun,0.6106172,1
normal,normal,0.058168262,0
neptune,neptun,0.59718114,1
neptune,neptun,0.62651783,1
normal,normal,0.0017561852,0
neptune,neptun,0.36665294,1
neptune,neptun,0.68916076,1
neptune,neptun,0.58774775,1
neptune,neptun,0.31786573,1
normal,normal,0.0006309631,0
neptune,neptun,0.5944528,1
normal,normal,0.009767947,0
normal,normal,0.01735768,0
neptune,neptun,0.5590711,1
normal,normal,0.008134292,0
normal,normal,0.05026623,0
normal,normal,0.027376492,0
neptune,neptun,0.31701508,1
neptune,neptun,0.3827569,1
normal,normal,0.007949356,0
ipsweep,ipswee,0.24157803,1
normal,normal,0.01366321,0
neptune,neptun,0.6524945,1
satan,satan,0.3802585,1
neptune,neptun,0.6854867,1
normal,normal,0.04237556,0
normal,normal,0.0013440987,0
normal,normal,0.00151668,0
neptune,neptun,0.5872092,1
normal,normal,0.0033490611,0
neptune,neptun,0.5675099,1
satan,satan,1.0794349,1
portsweep,portsw,0.5120918,1
neptune,neptun,0.66389036,1
neptune,neptun,0.6848195,1
normal,normal,0.00088141003,0
neptune,neptun,0.5964986,1
normal,ps,0.22012241,1
normal,ipswee,0.10304763,1
satan,satan,0.27003947,1
smurf,smurf,0.31014895,1
neptune,neptun,0.6246405,1
normal,normal,0.025031416,0
satan,normal,0.08368305,0
neptune,neptun,0.5482357,1
normal,normal,0.001905426,0
neptune,neptun,0.6434605,1
normal,normal,0.030551158,0
normal,normal,0.0042770994,0
normal,normal,0.0038767115,0
neptune,neptun,0.59561205,1
neptune,neptun,0.48547006,1
normal,normal,0.008951687,0
normal,normal,0.01467203,0
neptune,neptun,0.4286708,1
neptune,neptun,0.5907425,1
normal,normal,0.012148991,0
normal,smurf,0.087483644,1
normal,normal,0.005708813,0
normal,normal,0.029109763,0
normal,normal,0.0016103892,0
normal,normal,0.004864729,0
neptune,neptun,0.5183608,1
back,normal,0.046010528,0
neptune,neptun,0.543637,1
neptune,neptun,0.5824887,1
neptune,neptun,0.6094065,1
neptune,neptun,0.5411799,1
normal,normal,0.03307251,0
teardrop,teardr,3.8104553,1
teardrop,teardr,3.7402027,1
normal,normal,0.042134892,0
normal,normal,0.0008301964,0
normal,normal,0.0644108,0
neptune,neptun,0.70431685,1
normal,neptun,0.31781742,1
neptune,neptun,0.65060186,1
neptune,neptun,0.6396463,1
neptune,neptun,0.5504845,1
neptune,neptun,0.4145627,1
neptune,neptun,0.6922018,1
normal,normal,0.0015872701,0
neptune,neptun,0.6049175,1
normal,normal,0.006596722,0
neptune,neptun,0.64909667,1
neptune,neptun,0.3514739,1
neptune,neptun,0.69585854,1
normal,normal,0.0017910259,0
normal,normal,0.0008372488,0
ipsweep,ipswee,0.23615515,1
normal,normal,0.0009316415,0
normal,normal,0.0014666705,0
normal,normal,0.03642105,0
pod,pod,0.50319576,1
normal,normal,0.003810507,0
normal,normal,0.0005566418,0
normal,normal,0.026970189,0
neptune,neptun,0.51666945,1
normal,normal,0.00046459335,0
normal,normal,0.0021571186,0
neptune,neptun,0.57384574,1
normal,normal,0.0011238452,0
normal,normal,0.0036634337,0
normal,normal,0.031891573,0
normal,normal,0.0019313954,0
back,normal,0.06902748,0
normal,normal,0.0017804245,0
nmap,nmap,0.16345511,1
normal,normal,0.0044507603,0
normal,normal,0.0046507358,0
normal,normal,0.011434324,0
normal,normal,0.00047378422,0
neptune,neptun,0.5676727,1
normal,normal,0.0029156615,0
neptune,neptun,0.6399979,1
normal,satan,0.2851754,1
normal,normal,0.0074792467,0
satan,normal,0.013696887,0
neptune,neptun,0.6425997,1
normal,normal,0.005844996,0
normal,normal,0.0013442705,0
neptune,neptun,0.39323163,1
normal,normal,0.0026122096,0
portsweep,portsw,0.18553135,1
satan,normal,0.037126984,0
neptune,neptun,0.6494004,1
normal,normal,0.00083022454,0
normal,normal,0.005948471,0
normal,normal,0.0031365817,0
normal,normal,0.010295454,0
neptune,neptun,0.72978324,1
normal,normal,0.007957829,0
neptune,neptun,0.5601242,1
normal,normal,0.004548119,0
neptune,neptun,0.6454442,1
neptune,neptun,0.60078543,1
normal,normal,0.0027090572,0
normal,normal,0.0019991386,0
neptune,neptun,0.2757134,1
neptune,neptun,0.7027046,1
neptune,neptun,0.30663994,1
teardrop,teardr,3.8284872,1
normal,normal,0.006289488,0
neptune,neptun,0.7005562,1
normal,normal,0.014025138,0
neptune,neptun,0.5844748,1
neptune,neptun,0.5852075,1
normal,normal,0.0016499431,0
normal,normal,0.002222557,0
normal,normal,0.0020149108,0
neptune,neptun,0.7219694,1
normal,normal,0.0017916776,0
ipsweep,ipswee,0.36307853,1
normal,normal,0.008282043,0
normal,normal,0.008904626,0
normal,normal,0.0008376699,0
neptune,neptun,0.59453225,1
normal,normal,0.05381574,0
normal,normal,0.0011388526,0
normal,normal,0.010588924,0
normal,normal,0.036123123,0
ipsweep,ipswee,0.23883042,1
normal,normal,0.036689863,0
neptune,neptun,0.55345654,1
smurf,smurf,0.14499493,1
normal,apache,0.19000566,1
normal,normal,0.0037106976,0
normal,warezc,0.2139295,1
normal,normal,0.03348143,0
